ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
2776,Steel Cut Oats,5004,Cereals & Breakfast,Oateo,150,150,Imported Oats & Porridge,
2777,Cereals - Great Grains,5004,Cereals & Breakfast,Post,899,899,Cereal & Granola Bars,
2778,Oatmeal - Scottish,5004,Cereals & Breakfast,Bobs Red Mill,510,510,Imported Oats & Porridge,
2779,Instant Oats,5004,Cereals & Breakfast,Oateo,160,199,Imported Oats & Porridge,
2780,Cosmic Clusters Dark Chocolate Cereal,5004,Cereals & Breakfast,The Nibble Box,485,485,Cereal & Granola Bars,5
2781,Muesli - Simply Delicious,5004,Cereals & Breakfast,Dorset,603,635,Muesli & Rice Cakes,
2782,"Quinoa - Flour, Gluten-Free",5004,Cereals & Breakfast,NUTRIWISH,320,320,Gourmet Flakes,4.5
2783,Natural Quick Oats,5004,Cereals & Breakfast,The Kitchen Farms,119,119,Imported Oats & Porridge,
2784,Millet Based Nutrition Bar - Ginger & Raisin,5004,Cereals & Breakfast,Ah!rogya Bar,25,25,Cereal & Granola Bars,4.3
2785,Protein Bars - All-In-One,5004,Cereals & Breakfast,The Whole Truth,510,600,Cereal & Granola Bars,4
2786,Muesli - Buckwheat Groats & Millets,5004,Cereals & Breakfast,Nutty Yogi,239,239,Cereal & Granola Bars,
2787,"Muesli Tropical Mix - Coconut, Papaya, Mango, Pineapple",5004,Cereals & Breakfast,Oateo,292,325,Imported Oats & Porridge,
2788,Quinoa - Gluten-Free,5004,Cereals & Breakfast,NUTRIWISH,200,200,Gourmet Flakes,5
2789,Cereal - Blueberry Morning,5004,Cereals & Breakfast,Post Selects,525,525,Cereal & Granola Bars,
2790,Rolled Oats,5004,Cereals & Breakfast,Oateo,150,150,Imported Oats & Porridge,
2791,Oatmeal - Irish Steel Cut,5004,Cereals & Breakfast,Flahavan'S,880,880,Imported Oats & Porridge,
2792,Coconut Oats Trail Mix,5004,Cereals & Breakfast,Nutty Yogi,149,149,Imported Oats & Porridge,
2793,Cereal - Honey Bunches of Oats (Real Strawberries),5004,Cereals & Breakfast,Post Selects,925,925,Cereal & Granola Bars,
2794,Cinnamon Apple Pie Muesli,5004,Cereals & Breakfast,Nutty Yogi,225,225,Gourmet Flakes,3
2795,Berry & Millets Granola,5004,Cereals & Breakfast,Graminway,300,300,Cereal & Granola Bars,3.7
2796,"Teff Grain - Vegan & Non-GMO, Improves Gut Health",5004,Cereals & Breakfast,LiL'Goodness,176,220,Cereal & Granola Bars,
2797,Pink City Breakfast Granola,5004,Cereals & Breakfast,The Nibble Box,1295,1295,Cereal & Granola Bars,
2798,Oats Bran,5004,Cereals & Breakfast,Oateo,150,150,Imported Oats & Porridge,
2799,Multi Millet Granola,5004,Cereals & Breakfast,Graminway,300,300,Cereal & Granola Bars,3
2800,Almond Chocolate Granola,5004,Cereals & Breakfast,Graminway,300,300,Cereal & Granola Bars,
2801,White Quinoa,5004,Cereals & Breakfast,NUTRIWISH,650,650,Gourmet Flakes,3
2802,Choco Crunch Energy Bars,5004,Cereals & Breakfast,Ontherun,150,150,Cereal & Granola Bars,
2803,Cosmic Clusters Strawberry Cereal,5004,Cereals & Breakfast,The Nibble Box,485,485,Cereal & Granola Bars,
2804,"Quinoa Muesli With Fruits, Honey & Nuts - Protein Rich",5004,Cereals & Breakfast,Snack Amor,189,189,Muesli & Rice Cakes,
2805,Crunchy Cereals With Fruits,5004,Cereals & Breakfast,SnackAmor,189,189,Cereal & Granola Bars,
2806,Muesli - Crunchy Caramel Coconut Surprise,5004,Cereals & Breakfast,Nutty Yogi,190,190,Cereal & Granola Bars,3
2807,Granola - Original,5004,Cereals & Breakfast,Purple Hippie,380,380,Cereal & Granola Bars,
2808,Artisanal Muesli-Cranberry & Almond+Cacao Bean & Raisin+Figs & Pistachios (40 g),5004,Cereals & Breakfast,By Nature,135,135,Muesli & Rice Cakes,
2809,Artisanal Muesli - Cranberry & Almond,5004,Cereals & Breakfast,By Nature,135,135,Muesli & Rice Cakes,
2810,"Artisanal Muesli - Figs & Pistachios, With Honey",5004,Cereals & Breakfast,By Nature,135,135,Muesli & Rice Cakes,
2811,Fig & Date Energy Bars,5004,Cereals & Breakfast,Ontherun,150,150,Cereal & Granola Bars,
2812,"Muesli Mad Mix - Raisins, Cherry, Almond",5004,Cereals & Breakfast,Oateo,292,325,Imported Oats & Porridge,
2813,Fruit & Nut Bar,5004,Cereals & Breakfast,Purple Hippie,300,300,Cereal & Granola Bars,
2814,Oats & Apricots Energy Bars,5004,Cereals & Breakfast,Ontherun,150,150,Cereal & Granola Bars,
2815,Cereal - Reeses Puffs,5004,Cereals & Breakfast,General Mills,625,625,Cereal & Granola Bars,
2816,Cereal - Cocoa Pebbles (Sweetened Rice),5004,Cereals & Breakfast,Post Selects,365,365,Cereal & Granola Bars,
2817,Crunchy Granola Bar - Apple Crunch,5004,Cereals & Breakfast,Nature Valley,52,55,Cereal & Granola Bars,3.6
2818,Steel Cut Oats,5004,Cereals & Breakfast,Bobs Red Mill,542,570,Imported Oats & Porridge,
2819,Muesli - Quinoa & Almond Delight,5004,Cereals & Breakfast,Nutty Yogi,245,245,Gourmet Flakes,
2820,Cereal - Fruity Pebbles (Sweetened Rice),5004,Cereals & Breakfast,Post Selects,925,925,Cereal & Granola Bars,
2821,Peanut Filled Chocolate Bar,5004,Chocolates & Biscuits,Snickers,36,40,"Luxury Chocolates, Gifts",4.4
2822,"Crackers - Cheese & Sugar, 10 Crackers",5004,Chocolates & Biscuits,Gery Gone Mad,240,300,Crackers & Digestive,4.5
2823,Peanut Filled Chocolates - Miniatures,5004,Chocolates & Biscuits,Snickers,180,199,International Chocolates,4.5
2824,Coconut Filled Chocolate Bar,5004,Chocolates & Biscuits,Bounty,48,50,International Chocolates,4.3
2825,Crackers - Cheese & Sugar,5004,Chocolates & Biscuits,Gery Gone Mad,8,10,Crackers & Digestive,4.2
2826,Nougat & Caramel Filled Chocolates - Miniatures,5004,Chocolates & Biscuits,Mars,135,149,International Chocolates,4.5
2827,"Crackers - Cheese & Sugar + Coconut, Family Pack (10 Crackers, 110G)",5004,Chocolates & Biscuits,Gery Gone Mad,96,120,Crackers & Digestive,
2828,Roasted Almond Barks - Snacking Chocolate,5004,Chocolates & Biscuits,Lindberg,129,199,"Luxury Chocolates, Gifts",4.3
2829,"Crackers - Coconut, Family Pack, 10 Crackers",5004,Chocolates & Biscuits,Gery Gone Mad,240,300,Crackers & Digestive,4.4
2830,Choco Stick - Chocolate,5004,Chocolates & Biscuits,Gone mad,102,120,Crackers & Digestive,4.5
2831,"Biscotti - Almond, Gluten free",5004,Chocolates & Biscuits,GoodDiet,159,225,"Cookies, Biscotti, Wafer",
2832,"Biscotti - Double Dark Chocolate, Pistachio, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,"Cookies, Biscotti, Wafer",
2833,"Crackers - Roasted Onion Crackers, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,4.1
2834,Almond Surprise - Truffle Chocolates,5004,Chocolates & Biscuits,Lindberg,399,699,"Luxury Chocolates, Gifts",
2835,Almond Filled Chocolate Bar,5004,Chocolates & Biscuits,Snickers,48,50,International Chocolates,4.4
2836,Chocolate Wafer Roll - Chocolate Cream,5004,Chocolates & Biscuits,Twister,275,275,"Cookies, Biscotti, Wafer",4.6
2837,Pure Belgian Dark Chocolate - No Added Sugar,5004,Chocolates & Biscuits,Lindberg,199,295,International Chocolates,
2838,Assorted Choco Treats,5004,Chocolates & Biscuits,Lindberg,299,549,"Luxury Chocolates, Gifts",4.2
2839,Jelly - Mixed Fruit Flavour,5004,Chocolates & Biscuits,Cocon,75,75,"Marshmallow, Candy, Jelly",4.2
2840,Veg Marshmallow - Assorted Fruit Flavour,5004,Chocolates & Biscuits,Marshmelts,95,99,"Marshmallow, Candy, Jelly",3.4
2841,Choco Stick - Hexagon Pack,5004,Chocolates & Biscuits,Gone mad,26,30,"Cookies, Biscotti, Wafer",4.4
2842,"Biscotti - Dark Chocolate & Rock Salt, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,"Cookies, Biscotti, Wafer",
2843,Coffee Sticks - Premium,5004,Chocolates & Biscuits,Gone mad,43,50,Crackers & Digestive,4.5
2844,Marshmallow,5004,Chocolates & Biscuits,marshmallow,150,150,"Marshmallow, Candy, Jelly",3.8
2845,Dark Chocolate with Cranberries Bar - Pure Belgian,5004,Chocolates & Biscuits,Lindberg,339,567,International Chocolates,
2846,Hazelnut - Dark Chocolate Coated Nuts,5004,Chocolates & Biscuits,Lindberg,549,790,"Luxury Chocolates, Gifts",
2847,Toblerone Milk Chocolate - Imp,5004,Chocolates & Biscuits,Toblerone,199,199,"Luxury Chocolates, Gifts",4.1
2848,"Crackers - Jeera & Ajwain, Gluten free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,4.1
2849,Orange - Pure Belgian Dark Chocolate,5004,Chocolates & Biscuits,Lindberg,119,189,International Chocolates,
2850,Jelly - Lychee Flavour,5004,Chocolates & Biscuits,Cocon,75,75,"Marshmallow, Candy, Jelly",4.4
2851,Fluffy Marshmallow - Vegetarian,5004,Chocolates & Biscuits,marshmallow,150,150,"Marshmallow, Candy, Jelly",4.4
2852,"Biscotti - Cranberry, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,"Cookies, Biscotti, Wafer",
2853,Chamallows - Pink & White Marshmallows,5004,Chocolates & Biscuits,Haribo,299,299,"Marshmallow, Candy, Jelly",3.3
2854,"Tropical Fruit Pudding - Lychee, Mango, Strawberry, Orange, Pineapple Flavoured",5004,Chocolates & Biscuits,Cocon,150,150,"Marshmallow, Candy, Jelly",4.3
2855,"Crackers - Rock Salt & Pepper, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,
2856,Apricot - Pure Belgian Dark Chocolate,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,
2857,Butterscotch Barks - Snacking chocolate,5004,Chocolates & Biscuits,Lindberg,129,169,"Luxury Chocolates, Gifts",
2858,"Toast - Dates & Hazelnut, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,
2859,Almonds Chocolate Bar - Pure Belgian,5004,Chocolates & Biscuits,Lindberg,339,567,International Chocolates,
2860,"Toast - Fig & Walnuts, Gluten Free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,
2861,Dark Chocolate With Mint - Stir It Up,5004,Chocolates & Biscuits,Lindberg,109,149,"Luxury Chocolates, Gifts",
2862,70% Cocoa Dark,5004,Chocolates & Biscuits,Lindt,450,450,International Chocolates,4.3
2863,Veg Marshmallow - Vanilla Mist,5004,Chocolates & Biscuits,Marshmelts,279,299,"Marshmallow, Candy, Jelly",3.2
2864,Chilli - Pure Belgian Dark Chocolate,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,
2865,Salted Peanut Coconut Barks - Snacking Chocolate,5004,Chocolates & Biscuits,Lindberg,129,169,"Luxury Chocolates, Gifts",
2866,Classic Milk Chocolate Crispies,5004,Chocolates & Biscuits,Lindberg,159,229,"Luxury Chocolates, Gifts",
2867,"Chocolate Crackers - Crunchy, Family Pack",5004,Chocolates & Biscuits,Malkist,40,50,Crackers & Digestive,4.4
2868,Vegan Jujubes Gummy Candy - Assorted Fruit Flavour,5004,Chocolates & Biscuits,Orileys,196,245,"Marshmallow, Candy, Jelly",3.8
2869,Milk Chocolate Bar - Pure Belgian,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,4.2
2870,"Crackers - Herb, Gluten free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,
2871,Raisins Dark Chocolate Bar - Pure Belgian,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,
2872,"Crackers -Tomato, Gluten free",5004,Chocolates & Biscuits,GoodDiet,159,225,Crackers & Digestive,
2873,Dark Chocolate,5004,Chocolates & Biscuits,Toblerone,225,225,International Chocolates,4.2
2874,Coffee Joy - Italian Moment,5004,Chocolates & Biscuits,COFFEE JOY,40,50,Crackers & Digestive,4.6
2875,Miniatures Chocolate Candy,5004,Chocolates & Biscuits,Hersheys,875,875,International Chocolates,
2876,Fruit & Nut Chocolate Bar - Pure Belgian,5004,Chocolates & Biscuits,Lindberg,339,567,International Chocolates,
2877,Chocolate - Lindor White,5004,Chocolates & Biscuits,Lindt,950,950,International Chocolates,4.7
2878,Shortbread - Pure Butter,5004,Chocolates & Biscuits,Walkers,279,349,"Cookies, Biscotti, Wafer",4.8
2879,Toblerone White Chocolate - Imp,5004,Chocolates & Biscuits,Toblerone,249,249,"Luxury Chocolates, Gifts",4.2
2880,Crunchy Caramel - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,
2881,Flavoured Cream Wafer Roll - Cappuccino,5004,Chocolates & Biscuits,Twister,275,275,"Cookies, Biscotti, Wafer",4.6
2882,Almonds - Milk Chocolate Coated Nuts,5004,Chocolates & Biscuits,Lindberg,587,698,"Luxury Chocolates, Gifts",4.2
2883,Classic White Chocolate Crispies,5004,Chocolates & Biscuits,Lindberg,159,229,"Luxury Chocolates, Gifts",4
2884,Sea Salt - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,119,189,International Chocolates,
2885,"Coffee Sticks + Badam Sticks + Choco Stick, Dark (Premium 5 Sticks, 100G)",5004,Chocolates & Biscuits,Gone mad,128,150,Crackers & Digestive,
2886,Assorted Crispy Treats,5004,Chocolates & Biscuits,Lindberg,349,499,"Luxury Chocolates, Gifts",
2887,Chocolate - Lindor Assorted,5004,Chocolates & Biscuits,Lindt,950,950,International Chocolates,3.5
2888,Cappuccino Crackers - Family Pack,5004,Chocolates & Biscuits,Malkist,40,50,Crackers & Digestive,4.1
2889,Reeses Miniature Cups,5004,Chocolates & Biscuits,Hersheys,875,875,International Chocolates,1
2890,Peanut Filled Chocolate - Duos,5004,Chocolates & Biscuits,Snickers,70,100,International Chocolates,4.5
2891,Pineapple Dark Chocolate Crispies,5004,Chocolates & Biscuits,Lindberg,159,229,"Luxury Chocolates, Gifts",
2892,90% Cacao,5004,Chocolates & Biscuits,Lindt,450,450,International Chocolates,4.6
2893,Choco Stick - Strawberry,5004,Chocolates & Biscuits,Gone mad,102,120,Crackers & Digestive,4.3
2894,"Swiss Milk Chocolate - With Honey & Almond Nougat, Yellow",5004,Chocolates & Biscuits,Toblerone,225,225,"Luxury Chocolates, Gifts",3.4
2895,Nuggets Special Dark - Mildy Sweet Chocolate,5004,Chocolates & Biscuits,Hersheys,788,875,International Chocolates,
2896,No Added Sugar - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,199,295,International Chocolates,
2897,Flavoured Cream Wafer Roll - Strawberry,5004,Chocolates & Biscuits,Twister,275,275,"Cookies, Biscotti, Wafer",4.3
2898,Coffee - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,226,378,International Chocolates,
2899,Wafer Roll With Vanilla Flavoured Cream,5004,Chocolates & Biscuits,Delfi Twister,275,275,"Cookies, Biscotti, Wafer",4.6
2900,Sugar Free Digestive Cookies - Chocolate & Blackcurrant,5004,Chocolates & Biscuits,Sugarless Bliss,100,100,Crackers & Digestive,3.7
2901,Veg Marshmallow - Salted Caramel,5004,Chocolates & Biscuits,Marshmelts,279,299,"Marshmallow, Candy, Jelly",3.5
2902,Nuggets Extra Creamy Milk Chocolate With Toffee & Almonds,5004,Chocolates & Biscuits,Hersheys,744,875,International Chocolates,
2903,Dairy Milk Black Forest - Imported,5004,Chocolates & Biscuits,Cadbury,350,350,International Chocolates,5
2904,Tropical Pudding,5004,Chocolates & Biscuits,Cocon,180,180,"Marshmallow, Candy, Jelly",3.7
2905,PP White Marshmallow,5004,Chocolates & Biscuits,Kantan,250,250,"Marshmallow, Candy, Jelly",5
2906,Miniatures Special Dark,5004,Chocolates & Biscuits,Hersheys,788,875,International Chocolates,5
2907,Fruit & Nut Chocolate,5004,Chocolates & Biscuits,Toblerone,225,225,International Chocolates,4.2
2908,"Tropical Fruit Pudding - Lychee, Mango, Strawberry Flavoured",5004,Chocolates & Biscuits,Cocon,64,75,"Marshmallow, Candy, Jelly",4
2909,Hot Chocolate With Mocha - Stir It Up,5004,Chocolates & Biscuits,Lindberg,207,298,"Luxury Chocolates, Gifts",
2910,Sugar Crackers - Family Pack,5004,Chocolates & Biscuits,Malkist,25,35,Crackers & Digestive,4.6
2911,Milk Chocolate Truffles - Hazelnut,5004,Chocolates & Biscuits,Lindt,808,950,"Luxury Chocolates, Gifts",2
2912,Dairy Milk Hazelnut - Imported,5004,Chocolates & Biscuits,Cadbury,350,350,International Chocolates,3.7
2913,Gluten Free Choco Chip Cookies,5004,Chocolates & Biscuits,Schar,285,285,"Cookies, Biscotti, Wafer",4.1
2914,Sugar Free Sours - Green Apple + Watermelon + Tangerine,5004,Chocolates & Biscuits,Ice Breakers,249,249,"Marshmallow, Candy, Jelly",4.6
2915,Intense 75% Dark Chocolate,5004,Chocolates & Biscuits,Didier & Frank,299,299,"Luxury Chocolates, Gifts",4.8
2916,Crackers - Cream,5004,Chocolates & Biscuits,Samudra,149,149,"Cookies, Biscotti, Wafer",4.2
2917,Dairy Milk Fruit & Nut Chocolate - Imported,5004,Chocolates & Biscuits,Cadbury,350,350,International Chocolates,4.3
2918,Caramel Milk Chocolate Crispies,5004,Chocolates & Biscuits,Lindberg,302,458,"Luxury Chocolates, Gifts",
2919,Yogo Ice - Mixed Fruit Flavoured Milky & Juicy,5004,Chocolates & Biscuits,Cocon,80,80,"Marshmallow, Candy, Jelly",4.3
2920,Wafer Roll - Twister Vanilla Chocolate with Milk Vanilla Cream,5004,Chocolates & Biscuits,Delfi,275,275,"Cookies, Biscotti, Wafer",
2921,Flavoured Cream Wafer Roll - Black,5004,Chocolates & Biscuits,Twister,275,275,"Cookies, Biscotti, Wafer",4.6
2922,Veg Marshmallow - Cheese Pineapple,5004,Chocolates & Biscuits,Marshmelts,165,175,"Marshmallow, Candy, Jelly",3.1
2923,White Chocolate Truffles - Strawberries & Cream,5004,Chocolates & Biscuits,Lindt,950,950,"Luxury Chocolates, Gifts",3
2924,Dark Chocolate 75%,5004,Chocolates & Biscuits,Heidi,270,270,International Chocolates,3.5
2925,Choco Fudge Keto Cookies,5004,Chocolates & Biscuits,Ketofy,299,299,"Cookies, Biscotti, Wafer",3.6
2926,Sugar Free Mints - Wintergreen,5004,Chocolates & Biscuits,Ice Breakers,187,249,"Marshmallow, Candy, Jelly",5
2927,Sugar Free Mints - Ice,5004,Chocolates & Biscuits,IMPACT,120,120,"Marshmallow, Candy, Jelly",4.4
2928,Dairy Milk Roast Almond Chocolate - Imported,5004,Chocolates & Biscuits,Cadbury,350,350,International Chocolates,1
2929,Wafers - Chocolate,5004,Chocolates & Biscuits,Harveys,68,75,"Cookies, Biscotti, Wafer",3.8
2930,Assorted Cookies,5004,Chocolates & Biscuits,Tasties,148,235,"Cookies, Biscotti, Wafer",
2931,Walkers Shortbread Round 150Gm,5004,Chocolates & Biscuits,Walkers,279,349,"Cookies, Biscotti, Wafer",4
2932,Cashew Brittle - With Jaggery,5004,Chocolates & Biscuits,Lindberg,119,199,"Luxury Chocolates, Gifts",
2933,Wafer Sticks - Chocolate Cream,5004,Chocolates & Biscuits,Monetta,240,240,"Cookies, Biscotti, Wafer",5
2934,Candy - Crazy Sours,5004,Chocolates & Biscuits,Skittles,160,160,"Marshmallow, Candy, Jelly",3
2935,Lemon - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,119,189,International Chocolates,
2936,"Choco Stick - Dark, Premium, 5 Sticks",5004,Chocolates & Biscuits,Gone mad,128,150,Crackers & Digestive,4.1
2937,Milk Chocolate Spread,5004,Chocolates & Biscuits,Cadbury,650,650,"Marshmallow, Candy, Jelly",
2938,"Sugar Free Mints - Duo, Fruit + Cool, Grape",5004,Chocolates & Biscuits,Ice Breakers,225,300,"Marshmallow, Candy, Jelly",5
2939,Assorted Chocolates Gift Box - No Added Sugar,5004,Chocolates & Biscuits,Lindberg,249,399,"Luxury Chocolates, Gifts",4.3
2940,Atta Sandwich Biscuit - Chocolate Flavoured,5004,Chocolates & Biscuits,SARI GANDUM,30,40,Crackers & Digestive,4
2941,Classic Wafer Napolitaner Hazelnut,5004,Chocolates & Biscuits,Loacker,369,369,"Cookies, Biscotti, Wafer",4.7
2942,Sugarfree Cookies - Oatmeal,5004,Chocolates & Biscuits,Tiffany,225,225,Crackers & Digestive,4
2943,99% cacao Bitter Extra Kraftig,5004,Chocolates & Biscuits,Lindt,400,400,International Chocolates,5
2944,Caramel Spread,5004,Chocolates & Biscuits,Cadbury,650,650,"Marshmallow, Candy, Jelly",5
2945,Hazelnut Mousse Centre Filled Bar,5004,Chocolates & Biscuits,Fabelle,333,350,"Luxury Chocolates, Gifts",4.3
2946,White Chocolate Coated Coffee Beans,5004,Chocolates & Biscuits,Lindberg,159,295,"Luxury Chocolates, Gifts",3.9
2947,Cashew Chocolate Bar,5004,Chocolates & Biscuits,Snickers,50,50,International Chocolates,4.2
2948,Moroccan Mint Dark Chocolate,5004,Chocolates & Biscuits,Didier & Frank,159,159,"Luxury Chocolates, Gifts",4.1
2949,Gluten Free Crackers,5004,Chocolates & Biscuits,Schar,385,385,Crackers & Digestive,3
2950,Chocolate - Lindor Milk Truffles with Coconut Filling,5004,Chocolates & Biscuits,Lindt,950,950,International Chocolates,4
2951,Extreme Dark Chocolate 85%,5004,Chocolates & Biscuits,Heidi,270,270,International Chocolates,5
2952,Cracker - Wheat,5004,Chocolates & Biscuits,Munchys,185,185,"Cookies, Biscotti, Wafer",3.5
2953,White Chocolate & Cranberry Cookies,5004,Chocolates & Biscuits,Merba,325,325,"Cookies, Biscotti, Wafer",4.4
2954,Peanut Brittle - With Jaggery,5004,Chocolates & Biscuits,Lindberg,119,199,"Luxury Chocolates, Gifts",
2955,Coffee White Chocolate Crispies,5004,Chocolates & Biscuits,Lindberg,159,229,"Luxury Chocolates, Gifts",
2956,Dairy Milk - Imported,5004,Chocolates & Biscuits,Cadbury,350,350,International Chocolates,5
2957,"Wafer Roll - Twister, Black With Vanilla Flavoured Cream",5004,Chocolates & Biscuits,Delfi,275,275,"Cookies, Biscotti, Wafer",
2958,"Gum - Sugar Free, Spearment Flavoured",5004,Chocolates & Biscuits,Trident,160,160,"Marshmallow, Candy, Jelly",5
2959,Crunchy Cookie - Pure Belgian Milk Chocolate,5004,Chocolates & Biscuits,Lindberg,119,189,International Chocolates,
2960,Fruit & Nut Milk Chocolate Bar,5004,Chocolates & Biscuits,Galaxy,48,50,International Chocolates,4.3
2961,Dark Chocolate - with lemon and Mint,5004,Chocolates & Biscuits,Heidi,250,250,International Chocolates,4.5
2962,70% Intense Dark Chocolate - Indian Origin,5004,Chocolates & Biscuits,Daarzel,149,165,International Chocolates,5
2963,Marshmallow - Bicolour,5004,Chocolates & Biscuits,Fini,165,165,"Marshmallow, Candy, Jelly",4.5
2964,Quadratini Cappuccino,5004,Chocolates & Biscuits,Loacker,199,199,"Cookies, Biscotti, Wafer",3.6
2965,Stevia Chocolate - Roasted Almonds Dark Sugar Free,5004,Chocolates & Biscuits,Zevic Premium,155,155,"Luxury Chocolates, Gifts",3.7
