OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7657193,57322,3,29-05-2021,2,01-06-2021,08-06-2021,5474
7657194,57436,5,29-05-2021,7,04-06-2021,22-06-2021,4490
7657195,57433,6,29-05-2021,1,30-05-2021,14-06-2021,1043
7657196,57245,5,29-05-2021,8,06-06-2021,16-06-2021,7050
7657197,57263,5,29-05-2021,8,30-05-2021,17-06-2021,14414
7657198,57388,3,29-05-2021,4,04-06-2021,08-06-2021,24299
7657199,57402,3,29-05-2021,1,08-06-2021,11-06-2021,13913
7657200,57239,5,29-05-2021,3,31-05-2021,11-06-2021,11356
7657201,57388,5,29-05-2021,2,06-06-2021,26-06-2021,14837
7657202,57391,4,29-05-2021,5,31-05-2021,10-06-2021,19430
7657203,57466,3,29-05-2021,5,07-06-2021,19-06-2021,15410
7657204,57219,3,30-05-2021,3,07-06-2021,18-06-2021,56073
7657205,57380,4,30-05-2021,1,09-06-2021,28-06-2021,29062
7657206,57085,5,30-05-2021,3,04-06-2021,19-06-2021,64560
7657207,57445,4,30-05-2021,1,31-05-2021,03-06-2021,46696
7657208,57413,4,30-05-2021,8,08-06-2021,17-06-2021,15966
7657209,57423,4,30-05-2021,7,07-06-2021,09-06-2021,19190
7657210,57248,4,30-05-2021,6,05-06-2021,24-06-2021,49123
7657211,57100,3,30-05-2021,5,02-06-2021,15-06-2021,12214
7657212,57214,2,30-05-2021,5,09-06-2021,20-06-2021,29311
7657213,57280,4,30-05-2021,2,31-05-2021,17-06-2021,850
7657214,57290,3,30-05-2021,6,05-06-2021,08-06-2021,20537
7657215,57345,3,31-05-2021,2,07-06-2021,26-06-2021,8295
7657216,57285,5,31-05-2021,6,01-06-2021,10-06-2021,30629
7657217,57257,6,31-05-2021,1,06-06-2021,23-06-2021,12541
7657218,57386,4,31-05-2021,5,09-06-2021,29-06-2021,16578
7657219,57223,4,31-05-2021,7,06-06-2021,24-06-2021,5890
7657220,57301,3,31-05-2021,7,01-06-2021,17-06-2021,5333
7657221,57349,4,31-05-2021,1,07-06-2021,19-06-2021,45968
7657222,57189,4,31-05-2021,1,10-06-2021,16-06-2021,34281
7657223,57310,4,31-05-2021,4,10-06-2021,25-06-2021,5155
7657224,57202,5,31-05-2021,3,06-06-2021,16-06-2021,33709
7657225,57154,4,31-05-2021,3,07-06-2021,27-06-2021,283
7657226,57391,4,31-05-2021,6,10-06-2021,14-06-2021,52919
7657227,57454,3,01-06-2021,3,05-06-2021,25-06-2021,27918
7657228,57092,3,01-06-2021,6,07-06-2021,24-06-2021,19190
7657229,57307,6,01-06-2021,3,02-06-2021,11-06-2021,7449
7657230,57378,4,01-06-2021,1,08-06-2021,19-06-2021,19322
7657231,57197,6,01-06-2021,4,06-06-2021,24-06-2021,13487
7657232,57190,4,01-06-2021,8,06-06-2021,08-06-2021,15295
7657233,57258,5,01-06-2021,8,02-06-2021,11-06-2021,10057
7657234,57224,3,02-06-2021,5,05-06-2021,19-06-2021,2210
7657235,57334,5,02-06-2021,6,12-06-2021,24-06-2021,67876
7657236,57252,4,02-06-2021,2,10-06-2021,26-06-2021,55704
7657237,57332,4,02-06-2021,6,08-06-2021,17-06-2021,9313
7657238,57462,5,02-06-2021,2,08-06-2021,24-06-2021,3480
7657239,57390,3,02-06-2021,8,12-06-2021,30-06-2021,24502
7657240,57413,4,02-06-2021,7,03-06-2021,07-06-2021,22265
7657241,57374,5,02-06-2021,6,07-06-2021,11-06-2021,21876
7657242,57334,4,02-06-2021,7,11-06-2021,24-06-2021,30187
7657243,57114,4,02-06-2021,2,04-06-2021,14-06-2021,41018
7657244,57457,6,02-06-2021,8,03-06-2021,20-06-2021,71954
7657245,57411,6,02-06-2021,2,09-06-2021,25-06-2021,3695
7657246,57444,5,02-06-2021,5,07-06-2021,08-06-2021,24641
7657247,57233,4,03-06-2021,3,09-06-2021,13-06-2021,37852
7657248,57295,3,03-06-2021,7,06-06-2021,18-06-2021,2691
7657249,57435,3,03-06-2021,6,09-06-2021,27-06-2021,27922
7657250,57455,4,03-06-2021,7,13-06-2021,29-06-2021,1104
7657251,57272,4,03-06-2021,5,11-06-2021,30-06-2021,18000
7657252,57378,4,03-06-2021,5,13-06-2021,25-06-2021,66592
7657253,57224,4,03-06-2021,2,11-06-2021,26-06-2021,12301
7657254,57164,4,03-06-2021,6,12-06-2021,19-06-2021,238
7657255,57106,4,03-06-2021,8,07-06-2021,11-06-2021,13093
7657256,57363,5,03-06-2021,1,06-06-2021,16-06-2021,29822
7657257,57433,4,03-06-2021,2,12-06-2021,02-07-2021,27905
7657258,57210,4,03-06-2021,3,08-06-2021,21-06-2021,20430
7657259,57208,3,03-06-2021,4,12-06-2021,18-06-2021,21773
7657260,57260,6,03-06-2021,7,11-06-2021,28-06-2021,16464
7657261,57399,3,03-06-2021,6,13-06-2021,02-07-2021,16898
7657262,57465,4,03-06-2021,4,10-06-2021,24-06-2021,23013
7657263,57398,3,04-06-2021,2,11-06-2021,24-06-2021,2170
7657264,57421,4,04-06-2021,5,06-06-2021,11-06-2021,29945
7657265,57319,5,04-06-2021,7,10-06-2021,18-06-2021,25659
7657266,57423,4,04-06-2021,3,12-06-2021,29-06-2021,16082
7657267,57281,4,05-06-2021,5,14-06-2021,16-06-2021,6010
7657268,57349,6,05-06-2021,7,07-06-2021,14-06-2021,8465
7657269,57420,4,05-06-2021,5,09-06-2021,12-06-2021,10352
7657270,57326,4,05-06-2021,4,07-06-2021,27-06-2021,2600
7657271,57235,4,05-06-2021,6,06-06-2021,26-06-2021,4070
7657272,57330,4,05-06-2021,6,15-06-2021,01-07-2021,15486
7657273,57363,6,05-06-2021,2,13-06-2021,16-06-2021,34468
7657274,57268,6,05-06-2021,7,15-06-2021,01-07-2021,17589
7657275,57286,4,05-06-2021,7,07-06-2021,20-06-2021,26116
7657276,57434,4,05-06-2021,5,10-06-2021,27-06-2021,5484
7657277,57389,4,06-06-2021,3,11-06-2021,27-06-2021,5440
7657278,57269,1,06-06-2021,8,11-06-2021,16-06-2021,34039.45
7657279,57412,4,06-06-2021,2,12-06-2021,16-06-2021,6469
7657280,57270,3,06-06-2021,6,15-06-2021,01-07-2021,7923
7657281,57439,5,06-06-2021,2,13-06-2021,25-06-2021,26897
7657282,57445,6,06-06-2021,6,09-06-2021,28-06-2021,7760
7657283,57347,3,06-06-2021,3,14-06-2021,01-07-2021,29037
7657284,57271,3,06-06-2021,4,12-06-2021,15-06-2021,32064
7657285,57150,3,06-06-2021,4,09-06-2021,15-06-2021,11603
7657286,57453,6,06-06-2021,2,09-06-2021,21-06-2021,13391
7657287,57372,3,07-06-2021,1,14-06-2021,01-07-2021,2400
7657288,57235,3,07-06-2021,4,17-06-2021,20-06-2021,27083
7657289,57428,5,07-06-2021,4,14-06-2021,28-06-2021,27272
7657290,57123,6,07-06-2021,4,16-06-2021,18-06-2021,42559
7657291,57302,4,07-06-2021,7,13-06-2021,17-06-2021,12027
7657292,57362,5,07-06-2021,7,09-06-2021,23-06-2021,9944
7657293,57450,4,07-06-2021,5,08-06-2021,27-06-2021,8022
7657294,57282,4,08-06-2021,6,14-06-2021,16-06-2021,1106
7657295,57278,4,08-06-2021,5,12-06-2021,23-06-2021,12936
7657296,57431,3,08-06-2021,4,13-06-2021,22-06-2021,11345
7657297,57198,5,08-06-2021,1,11-06-2021,15-06-2021,22825
7657298,57358,5,08-06-2021,3,17-06-2021,05-07-2021,192
7657299,57474,3,08-06-2021,3,11-06-2021,12-06-2021,8882
7657300,57375,4,08-06-2021,2,15-06-2021,19-06-2021,12009
7657301,57434,4,08-06-2021,1,15-06-2021,19-06-2021,23036
7657302,57276,4,09-06-2021,5,17-06-2021,19-06-2021,6080
7657303,57397,4,09-06-2021,5,18-06-2021,02-07-2021,10161
7657304,57102,3,09-06-2021,4,15-06-2021,26-06-2021,4136
7657305,57459,5,09-06-2021,5,18-06-2021,30-06-2021,14470
7657306,57181,6,09-06-2021,4,15-06-2021,20-06-2021,41097
7657307,57331,4,09-06-2021,5,14-06-2021,15-06-2021,33207
7657308,57461,4,09-06-2021,1,11-06-2021,21-06-2021,1960
7657309,57153,4,10-06-2021,4,20-06-2021,24-06-2021,39101
7657310,57338,5,10-06-2021,2,12-06-2021,13-06-2021,16816
7657311,57282,6,10-06-2021,4,11-06-2021,25-06-2021,11500
7657312,57252,4,10-06-2021,5,18-06-2021,21-06-2021,14020
7657313,57204,3,10-06-2021,7,19-06-2021,28-06-2021,2345
7657314,57340,3,10-06-2021,6,13-06-2021,20-06-2021,810
7657315,57430,3,11-06-2021,7,15-06-2021,16-06-2021,10844
7657316,57297,5,11-06-2021,5,19-06-2021,07-07-2021,970
7657317,57395,4,11-06-2021,2,20-06-2021,06-07-2021,5738
7657318,57283,3,11-06-2021,2,17-06-2021,25-06-2021,2522
7657319,57357,5,11-06-2021,4,17-06-2021,27-06-2021,2843
7657320,57146,4,11-06-2021,5,13-06-2021,18-06-2021,33831
7657321,57445,4,11-06-2021,1,19-06-2021,25-06-2021,3112
7657322,57241,4,11-06-2021,8,15-06-2021,05-07-2021,8328
7657323,57350,4,11-06-2021,2,20-06-2021,29-06-2021,6524
7657324,57259,4,11-06-2021,4,20-06-2021,03-07-2021,16120
7657325,57187,4,11-06-2021,2,12-06-2021,17-06-2021,4692
7657326,57324,4,11-06-2021,4,19-06-2021,25-06-2021,3329
7657327,57309,5,11-06-2021,2,16-06-2021,03-07-2021,40704
7657328,57471,3,11-06-2021,6,15-06-2021,02-07-2021,27160
7657329,57306,5,12-06-2021,8,13-06-2021,19-06-2021,16459
7657330,57316,4,12-06-2021,1,19-06-2021,28-06-2021,27737
7657331,57120,4,12-06-2021,1,18-06-2021,03-07-2021,3768
7657332,57379,4,12-06-2021,5,14-06-2021,26-06-2021,34739
7657333,57087,3,12-06-2021,2,21-06-2021,25-06-2021,1140
7657334,57359,2,12-06-2021,6,18-06-2021,20-06-2021,763
7657335,57289,5,12-06-2021,3,20-06-2021,23-06-2021,20685
7657336,57350,4,12-06-2021,5,15-06-2021,02-07-2021,21683
7657337,57394,2,12-06-2021,2,13-06-2021,18-06-2021,1050
7657338,57200,5,12-06-2021,2,13-06-2021,25-06-2021,19919
7657339,57093,6,13-06-2021,7,21-06-2021,28-06-2021,61221
7657340,57103,6,13-06-2021,6,22-06-2021,11-07-2021,13821
7657341,57392,6,13-06-2021,3,20-06-2021,03-07-2021,25370
7657342,57226,4,13-06-2021,6,15-06-2021,16-06-2021,10478
7657343,57441,4,13-06-2021,3,20-06-2021,30-06-2021,23323
7657344,57153,6,13-06-2021,5,18-06-2021,30-06-2021,29685
7657345,57455,4,13-06-2021,3,21-06-2021,28-06-2021,10845
7657346,57443,6,13-06-2021,8,17-06-2021,19-06-2021,4797
7657347,57464,4,13-06-2021,1,23-06-2021,10-07-2021,20485
7657348,57094,4,14-06-2021,2,15-06-2021,02-07-2021,13591
7657349,57470,4,14-06-2021,7,15-06-2021,02-07-2021,40067
7657350,57282,4,14-06-2021,6,17-06-2021,03-07-2021,48216
7657351,57343,4,14-06-2021,6,24-06-2021,08-07-2021,1782
7657352,57374,4,14-06-2021,6,15-06-2021,16-06-2021,2683
7657353,57137,4,14-06-2021,5,15-06-2021,21-06-2021,17360
7657354,57237,4,14-06-2021,6,19-06-2021,09-07-2021,30633
7657355,57471,6,15-06-2021,1,24-06-2021,02-07-2021,20151
7657356,57361,6,15-06-2021,5,17-06-2021,30-06-2021,14069
7657357,57294,6,15-06-2021,7,21-06-2021,07-07-2021,4328
7657358,57431,4,15-06-2021,5,20-06-2021,06-07-2021,5990
7657359,57306,5,15-06-2021,7,21-06-2021,09-07-2021,5639
7657360,57359,4,15-06-2021,3,18-06-2021,07-07-2021,2792
7657361,57472,3,15-06-2021,1,25-06-2021,01-07-2021,3950
7657362,57455,4,15-06-2021,2,19-06-2021,07-07-2021,12415
7657363,57368,4,16-06-2021,2,18-06-2021,28-06-2021,18853
7657364,57155,6,16-06-2021,4,17-06-2021,29-06-2021,33336
7657365,57168,4,16-06-2021,3,18-06-2021,23-06-2021,21917
7657366,57222,4,16-06-2021,4,24-06-2021,02-07-2021,15235
7657367,57343,4,16-06-2021,8,22-06-2021,27-06-2021,42368
7657368,57226,5,16-06-2021,7,18-06-2021,05-07-2021,29983
7657369,57312,5,16-06-2021,8,23-06-2021,10-07-2021,5400
7657370,57272,3,16-06-2021,2,25-06-2021,09-07-2021,2100
7657371,57429,3,16-06-2021,4,17-06-2021,18-06-2021,3867
7657372,57380,3,17-06-2021,5,25-06-2021,14-07-2021,38838
7657373,57238,4,17-06-2021,5,20-06-2021,25-06-2021,13014
7657374,57200,4,17-06-2021,7,26-06-2021,16-07-2021,91652
7657375,57252,4,17-06-2021,5,22-06-2021,07-07-2021,46414
7657376,57481,3,17-06-2021,5,27-06-2021,07-07-2021,22085
7657377,57250,4,17-06-2021,3,19-06-2021,30-06-2021,26380
7657378,57231,2,17-06-2021,8,20-06-2021,21-06-2021,24895
7657379,57418,4,17-06-2021,8,18-06-2021,03-07-2021,20820
7657380,57195,4,17-06-2021,1,26-06-2021,14-07-2021,23223
7657381,57377,4,18-06-2021,4,24-06-2021,08-07-2021,2070
7657382,57398,4,18-06-2021,7,21-06-2021,05-07-2021,27283
7657383,57370,4,18-06-2021,5,22-06-2021,26-06-2021,13038
7657384,57429,4,18-06-2021,1,28-06-2021,30-06-2021,43851
7657385,57389,5,18-06-2021,6,26-06-2021,06-07-2021,35529
7657386,57291,6,18-06-2021,8,21-06-2021,02-07-2021,4362
7657387,57366,4,18-06-2021,5,26-06-2021,30-06-2021,44859
7657388,57463,6,18-06-2021,8,28-06-2021,05-07-2021,32290
7657389,57437,4,18-06-2021,3,28-06-2021,18-07-2021,12995
7657390,57198,3,18-06-2021,2,28-06-2021,09-07-2021,1480
7657391,57307,6,18-06-2021,5,23-06-2021,03-07-2021,14529
7657392,57388,1,18-06-2021,5,24-06-2021,28-06-2021,11685
7657393,57415,4,18-06-2021,4,27-06-2021,29-06-2021,31838
7657394,57282,4,18-06-2021,3,23-06-2021,04-07-2021,20317
7657395,57372,3,18-06-2021,1,23-06-2021,07-07-2021,19155
7657396,57150,6,19-06-2021,3,21-06-2021,26-06-2021,2424
7657397,57446,4,19-06-2021,6,24-06-2021,14-07-2021,28061
7657398,57361,4,19-06-2021,8,20-06-2021,07-07-2021,57087
7657399,57445,6,19-06-2021,2,24-06-2021,13-07-2021,21224
7657400,57101,3,19-06-2021,3,22-06-2021,06-07-2021,13754
7657401,57138,4,19-06-2021,2,22-06-2021,26-06-2021,7348
7657402,57177,4,19-06-2021,3,24-06-2021,05-07-2021,19996
7657403,57393,5,19-06-2021,4,20-06-2021,25-06-2021,43056
7657404,57300,5,19-06-2021,8,27-06-2021,29-06-2021,22076
7657405,57353,5,19-06-2021,8,26-06-2021,29-06-2021,290
7657406,57111,4,19-06-2021,7,21-06-2021,06-07-2021,17693
7657407,57117,3,20-06-2021,7,22-06-2021,23-06-2021,25860
7657408,57440,4,20-06-2021,6,22-06-2021,11-07-2021,2136
7657409,57409,3,20-06-2021,6,22-06-2021,29-06-2021,864
7657410,57459,3,20-06-2021,1,30-06-2021,02-07-2021,44551
7657411,57141,3,20-06-2021,5,25-06-2021,06-07-2021,9837
7657412,57447,6,20-06-2021,7,29-06-2021,13-07-2021,12280
7657413,57271,5,20-06-2021,2,21-06-2021,01-07-2021,5751
7657414,57100,4,20-06-2021,7,21-06-2021,09-07-2021,34714
7657415,57459,4,21-06-2021,4,27-06-2021,04-07-2021,23601
7657416,57124,4,21-06-2021,2,26-06-2021,15-07-2021,30496
7657417,57105,4,21-06-2021,2,30-06-2021,06-07-2021,13932
7657418,57486,1,21-06-2021,5,27-06-2021,12-07-2021,29549.75
7657419,57087,4,21-06-2021,3,28-06-2021,29-06-2021,7054
7657420,57465,3,21-06-2021,7,22-06-2021,02-07-2021,578
7657421,57436,2,21-06-2021,1,23-06-2021,13-07-2021,25844
7657422,57225,5,21-06-2021,8,22-06-2021,06-07-2021,1620
7657423,57104,6,21-06-2021,8,24-06-2021,12-07-2021,17346
7657424,57366,4,21-06-2021,1,29-06-2021,12-07-2021,4866
7657425,57259,4,21-06-2021,3,24-06-2021,27-06-2021,7497
7657426,57163,4,22-06-2021,7,30-06-2021,09-07-2021,812
7657427,57453,4,22-06-2021,6,25-06-2021,12-07-2021,1260
7657428,57444,4,22-06-2021,1,24-06-2021,07-07-2021,23595
7657429,57473,4,22-06-2021,2,25-06-2021,06-07-2021,17636
7657430,57357,6,22-06-2021,1,01-07-2021,09-07-2021,4054
7657431,57445,4,22-06-2021,2,23-06-2021,13-07-2021,27529
7657432,57249,4,22-06-2021,6,30-06-2021,02-07-2021,32033
7657433,57253,3,22-06-2021,3,29-06-2021,17-07-2021,17655
7657434,57358,6,22-06-2021,6,26-06-2021,02-07-2021,2307
7657435,57450,6,22-06-2021,1,25-06-2021,08-07-2021,31482
7657436,57455,4,22-06-2021,6,27-06-2021,08-07-2021,7940
7657437,57431,4,22-06-2021,6,24-06-2021,10-07-2021,17705
7657438,57210,3,22-06-2021,2,25-06-2021,08-07-2021,25150
7657439,57459,3,22-06-2021,3,23-06-2021,24-06-2021,8115
7657440,57312,4,22-06-2021,6,02-07-2021,20-07-2021,19980
7657441,57367,6,22-06-2021,6,01-07-2021,20-07-2021,21396
7657442,57325,3,22-06-2021,2,26-06-2021,07-07-2021,29821
7657443,57486,5,22-06-2021,5,01-07-2021,09-07-2021,15534
7657444,57478,4,23-06-2021,4,03-07-2021,15-07-2021,19875
7657445,57383,6,23-06-2021,1,25-06-2021,14-07-2021,1300
7657446,57203,5,23-06-2021,2,27-06-2021,06-07-2021,3448
7657447,57169,3,23-06-2021,4,25-06-2021,26-06-2021,18484
7657448,57226,3,23-06-2021,5,30-06-2021,04-07-2021,7020
7657449,57381,4,23-06-2021,6,27-06-2021,06-07-2021,1176
7657450,57384,4,23-06-2021,7,28-06-2021,13-07-2021,11264
7657451,57140,4,23-06-2021,8,02-07-2021,19-07-2021,26574
7657452,57484,3,23-06-2021,2,25-06-2021,15-07-2021,25757
7657453,57337,2,23-06-2021,7,29-06-2021,15-07-2021,23846
7657454,57320,4,24-06-2021,3,25-06-2021,12-07-2021,3200
7657455,57390,3,24-06-2021,5,29-06-2021,16-07-2021,29522
7657456,57267,4,24-06-2021,6,28-06-2021,10-07-2021,24674
7657457,57376,4,24-06-2021,7,27-06-2021,15-07-2021,32371
7657458,57350,6,24-06-2021,1,26-06-2021,07-07-2021,2700
7657459,57132,4,24-06-2021,7,04-07-2021,20-07-2021,14614
7657460,57196,6,24-06-2021,3,04-07-2021,11-07-2021,1065
7657461,57131,5,24-06-2021,8,29-06-2021,12-07-2021,4357
7657462,57487,1,24-06-2021,5,01-07-2021,03-07-2021,1756.55
7657463,57484,4,24-06-2021,3,25-06-2021,05-07-2021,6150
7657464,57332,4,24-06-2021,7,27-06-2021,11-07-2021,7829
7657465,57142,3,24-06-2021,7,02-07-2021,22-07-2021,17628
7657466,57364,5,24-06-2021,8,28-06-2021,08-07-2021,4764
7657467,57121,4,24-06-2021,4,03-07-2021,22-07-2021,1219
7657468,57359,5,24-06-2021,1,28-06-2021,09-07-2021,32660
7657469,57398,3,24-06-2021,8,28-06-2021,08-07-2021,8730
7657470,57438,3,25-06-2021,6,27-06-2021,07-07-2021,21046
7657471,57154,4,25-06-2021,3,03-07-2021,16-07-2021,4860
7657472,57360,4,25-06-2021,1,29-06-2021,18-07-2021,1140
7657473,57283,5,25-06-2021,1,02-07-2021,15-07-2021,19742
7657474,57439,4,25-06-2021,2,28-06-2021,06-07-2021,6042
7657475,57433,4,25-06-2021,8,29-06-2021,04-07-2021,37931
7657476,57383,3,25-06-2021,1,30-06-2021,08-07-2021,49415
7657477,57261,4,26-06-2021,2,05-07-2021,21-07-2021,5607
7657478,57296,5,26-06-2021,8,28-06-2021,16-07-2021,17127
7657479,57086,4,26-06-2021,7,28-06-2021,07-07-2021,2739
7657480,57453,3,26-06-2021,2,06-07-2021,15-07-2021,15049
7657481,57359,4,26-06-2021,2,03-07-2021,20-07-2021,34148
7657482,57349,4,26-06-2021,4,03-07-2021,18-07-2021,1280
7657483,57382,3,26-06-2021,3,02-07-2021,04-07-2021,19567
7657484,57294,6,27-06-2021,7,02-07-2021,14-07-2021,29127
7657485,57268,4,27-06-2021,6,30-06-2021,05-07-2021,11336
7657486,57400,4,27-06-2021,7,01-07-2021,14-07-2021,40210
7657487,57193,6,27-06-2021,8,07-07-2021,18-07-2021,12902
7657488,57315,5,27-06-2021,6,30-06-2021,10-07-2021,3949
7657489,57463,6,27-06-2021,2,06-07-2021,13-07-2021,14825
7657490,57480,6,27-06-2021,5,01-07-2021,02-07-2021,23529
7657491,57313,4,27-06-2021,7,01-07-2021,17-07-2021,796
7657492,57220,4,28-06-2021,5,29-06-2021,01-07-2021,15026
7657493,57320,4,28-06-2021,2,05-07-2021,09-07-2021,4629
7657494,57227,4,28-06-2021,1,02-07-2021,16-07-2021,15668
7657495,57343,3,28-06-2021,8,29-06-2021,13-07-2021,2831
7657496,57410,6,28-06-2021,5,02-07-2021,03-07-2021,3459
7657497,57402,5,28-06-2021,2,04-07-2021,08-07-2021,3236
7657498,57400,4,28-06-2021,5,30-06-2021,04-07-2021,18807
7657499,57385,4,28-06-2021,1,08-07-2021,26-07-2021,5470
7657500,57278,3,28-06-2021,2,07-07-2021,11-07-2021,6588
7657501,57400,4,28-06-2021,4,03-07-2021,06-07-2021,27559
7657502,57440,4,28-06-2021,4,29-06-2021,06-07-2021,52827
7657503,57163,3,28-06-2021,7,05-07-2021,18-07-2021,1033
7657504,57239,4,28-06-2021,7,29-06-2021,12-07-2021,9600
7657505,57223,3,28-06-2021,4,04-07-2021,18-07-2021,38481
7657506,57363,5,29-06-2021,3,30-06-2021,03-07-2021,2198
7657507,57411,4,29-06-2021,2,01-07-2021,06-07-2021,37452
7657508,57436,3,29-06-2021,1,06-07-2021,08-07-2021,16188
7657509,57350,4,29-06-2021,4,04-07-2021,10-07-2021,28430
7657510,57279,6,29-06-2021,7,06-07-2021,18-07-2021,4111
7657511,57310,4,29-06-2021,3,04-07-2021,13-07-2021,1360
7657512,57428,4,29-06-2021,7,01-07-2021,17-07-2021,34555
7657513,57182,6,29-06-2021,7,08-07-2021,13-07-2021,39174
7657514,57184,3,30-06-2021,5,02-07-2021,14-07-2021,2959
7657515,57447,4,30-06-2021,8,06-07-2021,24-07-2021,225
7657516,57438,3,30-06-2021,1,08-07-2021,26-07-2021,17761
7657517,57432,4,30-06-2021,7,03-07-2021,13-07-2021,2844
7657518,57108,5,30-06-2021,4,01-07-2021,21-07-2021,5774
7657519,57487,5,30-06-2021,4,05-07-2021,09-07-2021,21096
7657520,57220,4,30-06-2021,4,03-07-2021,21-07-2021,3591
7657521,57454,4,30-06-2021,2,10-07-2021,18-07-2021,7158
7657522,57455,6,30-06-2021,4,10-07-2021,18-07-2021,7992
7657523,57278,5,30-06-2021,3,04-07-2021,20-07-2021,52963
7657524,57169,4,30-06-2021,5,05-07-2021,19-07-2021,459
7657525,57254,4,30-06-2021,1,06-07-2021,09-07-2021,26067
7657526,57326,4,30-06-2021,6,10-07-2021,15-07-2021,345
7657527,57184,6,01-07-2021,1,02-07-2021,10-07-2021,92520
7657528,57395,4,01-07-2021,3,11-07-2021,18-07-2021,75416
7657529,57258,5,01-07-2021,6,08-07-2021,11-07-2021,880
7657530,57271,4,01-07-2021,8,07-07-2021,13-07-2021,3073
7657531,57297,4,01-07-2021,8,06-07-2021,15-07-2021,21748
7657532,57483,4,01-07-2021,8,11-07-2021,12-07-2021,808
7657533,57473,4,01-07-2021,3,04-07-2021,16-07-2021,29813
7657534,57485,4,01-07-2021,8,09-07-2021,22-07-2021,63161
7657535,57114,3,01-07-2021,1,06-07-2021,11-07-2021,9125
7657536,57283,6,01-07-2021,8,07-07-2021,15-07-2021,12377
7657537,57471,5,01-07-2021,1,06-07-2021,21-07-2021,20812
7657538,57468,4,01-07-2021,3,07-07-2021,18-07-2021,30436
7657539,57365,6,02-07-2021,4,08-07-2021,26-07-2021,12312
7657540,57168,5,02-07-2021,6,11-07-2021,21-07-2021,12058
7657541,57476,4,02-07-2021,8,07-07-2021,24-07-2021,18753
7657542,57315,2,02-07-2021,4,10-07-2021,30-07-2021,888
7657543,57145,3,02-07-2021,7,04-07-2021,23-07-2021,78
7657544,57481,4,02-07-2021,3,11-07-2021,14-07-2021,8166
7657545,57436,4,02-07-2021,7,11-07-2021,22-07-2021,26266
7657546,57137,3,02-07-2021,8,08-07-2021,11-07-2021,13402
7657547,57285,4,03-07-2021,1,10-07-2021,29-07-2021,2766
7657548,57200,3,03-07-2021,2,07-07-2021,25-07-2021,18548
7657549,57411,5,03-07-2021,3,10-07-2021,26-07-2021,15200
7657550,57484,4,03-07-2021,3,12-07-2021,29-07-2021,46672
7657551,57468,6,03-07-2021,3,07-07-2021,21-07-2021,17216
7657552,57470,4,03-07-2021,5,06-07-2021,08-07-2021,19649
7657553,57328,5,03-07-2021,6,10-07-2021,26-07-2021,2710
7657554,57392,4,03-07-2021,8,12-07-2021,28-07-2021,20722
7657555,57446,5,03-07-2021,1,11-07-2021,23-07-2021,21022
7657556,57187,5,03-07-2021,6,04-07-2021,18-07-2021,14844
7657557,57462,5,03-07-2021,3,13-07-2021,20-07-2021,27508
7657558,57234,4,03-07-2021,6,11-07-2021,17-07-2021,14298
7657559,57455,4,03-07-2021,2,10-07-2021,14-07-2021,43939
7657560,57310,4,03-07-2021,8,05-07-2021,13-07-2021,21635
7657561,57401,5,03-07-2021,1,09-07-2021,11-07-2021,24269
7657562,57448,4,04-07-2021,4,09-07-2021,25-07-2021,46725
7657563,57465,5,04-07-2021,1,07-07-2021,25-07-2021,16518
7657564,57448,3,04-07-2021,1,06-07-2021,25-07-2021,33397
7657565,57181,3,04-07-2021,8,11-07-2021,24-07-2021,22328
7657566,57293,4,04-07-2021,8,07-07-2021,13-07-2021,19445
7657567,57318,6,04-07-2021,7,11-07-2021,25-07-2021,16152
7657568,57408,4,05-07-2021,8,14-07-2021,03-08-2021,2700
7657569,57325,3,05-07-2021,2,10-07-2021,28-07-2021,11050
7657570,57369,4,05-07-2021,5,06-07-2021,20-07-2021,27799
7657571,57311,5,05-07-2021,3,10-07-2021,14-07-2021,1465
7657572,57147,4,05-07-2021,5,13-07-2021,27-07-2021,13713
7657573,57082,6,05-07-2021,3,10-07-2021,12-07-2021,15878
7657574,57413,4,06-07-2021,2,07-07-2021,18-07-2021,26833
7657575,57474,5,06-07-2021,4,11-07-2021,12-07-2021,693
7657576,57460,3,06-07-2021,4,15-07-2021,31-07-2021,13803
